Chromosome Name	Gene Start (bp)	Gene End (bp)	Associated Gene Name	Description	Transcript Biotype	Ensembl Gene ID	Ensembl Transcript ID
20	36661948	36720768	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:16209]	protein_coding	ENSG00000101413	ENST00000449186
20	36661948	36720768	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:16209]	processed_transcript	ENSG00000101413	ENST00000471511
20	36661948	36720768	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:16209]	processed_transcript	ENSG00000101413	ENST00000484683
7	63980262	64023484	ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:26897]	protein_coding	ENSG00000173041	ENST00000309683
7	63980262	64023484	ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:26897]	processed_transcript	ENSG00000173041	ENST00000476563
7	63980262	64023484	ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:26897]	retained_intron	ENSG00000173041	ENST00000470847
7	63980262	64023484	ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:26897]	protein_coding	ENSG00000173041	ENST00000447137
7	63980262	64023484	ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:26897]	processed_transcript	ENSG00000173041	ENST00000473601
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	protein_coding	ENSG00000127527	ENST00000594851
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	nonsense_mediated_decay	ENSG00000127527	ENST00000602022
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	protein_coding	ENSG00000127527	ENST00000455140
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	nonsense_mediated_decay	ENSG00000127527	ENST00000592031
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	protein_coding	ENSG00000127527	ENST00000248070
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	protein_coding	ENSG00000127527	ENST00000535753
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	protein_coding	ENSG00000127527	ENST00000594975
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	protein_coding	ENSG00000127527	ENST00000599790
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	protein_coding	ENSG00000127527	ENST00000602009
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	protein_coding	ENSG00000127527	ENST00000597937
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	retained_intron	ENSG00000127527	ENST00000596151
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	nonsense_mediated_decay	ENSG00000127527	ENST00000593760
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	nonsense_mediated_decay	ENSG00000127527	ENST00000596037
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	retained_intron	ENSG00000127527	ENST00000597559
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	protein_coding	ENSG00000127527	ENST00000602151
19	16466050	16582896	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:24634]	retained_intron	ENSG00000127527	ENST00000595845
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000350763
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000341037
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000423613
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000537320
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000542877
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000544972
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	processed_transcript	ENSG00000041982	ENST00000460345
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	processed_transcript	ENSG00000041982	ENST00000498724
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	processed_transcript	ENSG00000041982	ENST00000476680
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	processed_transcript	ENSG00000041982	ENST00000473855
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	processed_transcript	ENSG00000041982	ENST00000481475
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000534839
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000340094
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000535648
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000346706
9	117782806	117880536	TNC	tenascin C [Source:HGNC Symbol;Acc:5318]	protein_coding	ENSG00000041982	ENST00000345230
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000484793
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000602421
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000567887
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000372915
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000361689
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000524432
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	retained_intron	ENSG00000127603	ENST00000467673
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000564288
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000494012
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000480624
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000469366
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	nonsense_mediated_decay	ENSG00000127603	ENST00000496804
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000530262
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	retained_intron	ENSG00000127603	ENST00000485063
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	retained_intron	ENSG00000127603	ENST00000472385
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	retained_intron	ENSG00000127603	ENST00000484393
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000476350
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000372925
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000528611
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000289893
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000482035
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000473843
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000469490
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000487656
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000360115
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000497964
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000446276
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000442046
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000422234
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000462496
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000462103
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000496360
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	processed_transcript	ENSG00000127603	ENST00000497807
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000545844
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000317713
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000539005
1	39546988	39952849	MACF1	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:13664]	protein_coding	ENSG00000127603	ENST00000536367
9	123664671	123691451	TRAF1	TNF receptor-associated factor 1 [Source:HGNC Symbol;Acc:12031]	protein_coding	ENSG00000056558	ENST00000373887
9	123664671	123691451	TRAF1	TNF receptor-associated factor 1 [Source:HGNC Symbol;Acc:12031]	protein_coding	ENSG00000056558	ENST00000540010
9	123664671	123691451	TRAF1	TNF receptor-associated factor 1 [Source:HGNC Symbol;Acc:12031]	protein_coding	ENSG00000056558	ENST00000546084
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	protein_coding	ENSG00000119397	ENST00000373865
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	protein_coding	ENSG00000119397	ENST00000373855
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	processed_transcript	ENSG00000119397	ENST00000468952
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	retained_intron	ENSG00000119397	ENST00000373851
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	protein_coding	ENSG00000119397	ENST00000373850
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	protein_coding	ENSG00000119397	ENST00000373847
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	protein_coding	ENSG00000119397	ENST00000431571
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	processed_transcript	ENSG00000119397	ENST00000373845
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	protein_coding	ENSG00000119397	ENST00000373844
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	processed_transcript	ENSG00000119397	ENST00000491018
9	123837141	123939888	CNTRL	centriolin [Source:HGNC Symbol;Acc:1858]	protein_coding	ENSG00000119397	ENST00000238341
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	protein_coding	ENSG00000076554	ENST00000379096
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	protein_coding	ENSG00000076554	ENST00000518937
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	protein_coding	ENSG00000076554	ENST00000520527
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	protein_coding	ENSG00000076554	ENST00000517427
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	nonsense_mediated_decay	ENSG00000076554	ENST00000517462
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	protein_coding	ENSG00000076554	ENST00000379097
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	protein_coding	ENSG00000076554	ENST00000519303
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	processed_transcript	ENSG00000076554	ENST00000523395
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	retained_intron	ENSG00000076554	ENST00000523193
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	retained_intron	ENSG00000076554	ENST00000523319
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	nonsense_mediated_decay	ENSG00000076554	ENST00000521354
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	processed_transcript	ENSG00000076554	ENST00000520877
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	retained_intron	ENSG00000076554	ENST00000521618
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	nonsense_mediated_decay	ENSG00000076554	ENST00000518517
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	retained_intron	ENSG00000076554	ENST00000524194
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	nonsense_mediated_decay	ENSG00000076554	ENST00000521241
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	retained_intron	ENSG00000076554	ENST00000517445
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	nonsense_mediated_decay	ENSG00000076554	ENST00000523753
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	retained_intron	ENSG00000076554	ENST00000522364
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	processed_transcript	ENSG00000076554	ENST00000519250
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	retained_intron	ENSG00000076554	ENST00000518500
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	protein_coding	ENSG00000076554	ENST00000520795
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	retained_intron	ENSG00000076554	ENST00000520741
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	processed_transcript	ENSG00000076554	ENST00000521561
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	processed_transcript	ENSG00000076554	ENST00000523783
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	processed_transcript	ENSG00000076554	ENST00000523564
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	processed_transcript	ENSG00000076554	ENST00000520035
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	processed_transcript	ENSG00000076554	ENST00000602950
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	protein_coding	ENSG00000076554	ENST00000537855
8	80870571	81143467	TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:12005]	protein_coding	ENSG00000076554	ENST00000448733
11	133938820	134021896	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	protein_coding	ENSG00000166086	ENST00000299106
11	133938820	134021896	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	nonsense_mediated_decay	ENSG00000166086	ENST00000532252
11	133938820	134021896	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	protein_coding	ENSG00000166086	ENST00000534549
11	133938820	134021896	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	protein_coding	ENSG00000166086	ENST00000441717
11	133938820	134021896	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	retained_intron	ENSG00000166086	ENST00000531302
11	133938820	134021896	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	processed_transcript	ENSG00000166086	ENST00000524969
11	133938820	134021896	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	processed_transcript	ENSG00000166086	ENST00000532165
11	133938820	134021896	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	retained_intron	ENSG00000166086	ENST00000533711
11	133938820	134021896	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	protein_coding	ENSG00000166086	ENST00000529443
12	53874274	53893847	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:6851]	retained_intron	ENSG00000139625	ENST00000547020
12	53874274	53893847	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:6851]	protein_coding	ENSG00000139625	ENST00000267079
12	53874274	53893847	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:6851]	protein_coding	ENSG00000139625	ENST00000547488
12	53874274	53893847	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:6851]	retained_intron	ENSG00000139625	ENST00000551511
12	53874274	53893847	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:6851]	protein_coding	ENSG00000139625	ENST00000547035
12	53874274	53893847	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:6851]	nonsense_mediated_decay	ENSG00000139625	ENST00000552365
12	53874274	53893847	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:6851]	retained_intron	ENSG00000139625	ENST00000548690
12	53874274	53893847	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:6851]	processed_transcript	ENSG00000139625	ENST00000547151
